customer_id,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,tenure_group,avg_monthly_spend,revenue
8981-fjgla,male,0,no,yes,11,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,mailed check,78.0,851.8,no,6-12,70.98333333333333,78.0
7218-hkqfk,male,0,yes,no,2,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,94.2,167.5,yes,0-6,55.833333333333336,94.2
4636-qrjky,female,0,yes,yes,6,yes,yes,fiber optic,no,no,no,yes,no,no,month-to-month,yes,electronic check,80.5,502.85,yes,0-6,71.83571428571429,80.5
1135-lmecx,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.85,19.85,no,0-6,9.925,19.85
4332-muoez,male,1,yes,yes,20,yes,no,fiber optic,yes,no,yes,yes,no,yes,one year,no,credit card (automatic),94.3,1818.3,no,12-24,86.58571428571429,94.3
8535-sfutn,male,0,no,no,61,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,106.45,6300.15,no,48+,101.61532258064516,106.45
5956-vkdtt,female,1,yes,no,5,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.35,334.8,yes,0-6,55.800000000000004,74.35
8677-hdzee,female,0,no,no,56,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,bank transfer (automatic),105.45,5916.95,no,48+,103.80614035087719,105.45
2475-mrozf,male,0,no,no,30,yes,yes,fiber optic,yes,yes,yes,yes,no,no,month-to-month,yes,credit card (automatic),95.0,2852.4,no,24-48,92.01290322580645,95.0
9412-gheec,male,0,no,no,40,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,no,bank transfer (automatic),104.8,4131.95,yes,24-48,100.77926829268293,104.8
3482-abpkk,female,0,no,no,28,yes,no,dsl,yes,no,no,yes,no,no,one year,no,mailed check,54.3,1546.3,no,24-48,53.320689655172416,54.3
6705-lxorm,female,1,yes,no,5,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.05,302.6,no,0-6,50.43333333333334,70.05
0257-zesqc,female,1,yes,no,27,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),75.2,1929.35,yes,24-48,68.90535714285714,75.2
7531-gqhme,male,0,no,no,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),20.05,265.45,no,6-12,20.41923076923077,20.05
5174-itumv,male,0,yes,yes,67,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,105.4,6989.45,no,48+,102.7860294117647,105.4
4109-cyrbd,male,1,yes,no,29,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,51.6,1442.0,no,24-48,48.06666666666667,51.6
0913-xwscn,male,0,yes,yes,55,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,no,bank transfer (automatic),85.5,4713.4,no,48+,84.16785714285713,85.5
6825-uypfk,female,0,no,no,23,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),75.6,1758.6,yes,12-24,73.27499999999999,75.6
8397-mvtaz,male,0,yes,no,34,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.05,3480.0,yes,24-48,99.42857142857143,100.05
0750-ebaiu,male,0,no,no,52,yes,no,fiber optic,yes,no,yes,no,yes,no,one year,no,electronic check,91.25,4738.3,no,48+,89.40188679245283,91.25
8606-ciqul,male,1,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),115.75,8399.15,no,48+,115.05684931506849,115.75
3571-dpyuh,male,0,yes,yes,58,yes,yes,fiber optic,no,yes,no,yes,yes,no,one year,yes,credit card (automatic),94.7,5430.35,no,48+,92.03983050847458,94.7
7601-gndyk,male,0,yes,yes,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.6,686.95,no,24-48,19.081944444444446,19.6
0356-obmac,female,1,no,no,56,yes,yes,fiber optic,no,yes,yes,yes,yes,no,two year,yes,bank transfer (automatic),99.9,5706.3,no,48+,100.11052631578947,99.9
8067-nioym,female,0,yes,yes,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),21.1,490.65,no,12-24,19.625999999999998,21.1
1403-gyafu,male,0,yes,yes,70,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.05,1360.25,no,48+,19.158450704225352,20.05
4234-xtnea,male,0,no,no,2,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,79.95,174.45,no,0-6,58.15,79.95
1297-vqdrp,male,1,yes,yes,68,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,credit card (automatic),107.15,7379.8,no,48+,106.9536231884058,107.15
9282-izgqk,female,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.0,85.0,yes,0-6,42.5,85.0
5348-cagxb,male,0,no,no,12,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,89.55,1021.75,no,6-12,78.59615384615384,89.55
0621-hjwxj,female,0,yes,no,63,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),81.55,5029.05,no,48+,78.57890625,81.55
5844-qvtat,female,0,yes,yes,33,yes,no,dsl,yes,yes,yes,no,no,no,one year,yes,mailed check,58.45,1955.4,no,24-48,57.51176470588236,58.45
8905-iazpf,female,0,yes,no,69,yes,no,fiber optic,no,yes,no,no,yes,yes,one year,yes,credit card (automatic),95.65,6744.2,no,48+,96.34571428571428,95.65
5394-meitz,female,0,yes,yes,60,yes,no,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),80.6,4946.7,no,48+,81.09344262295082,80.6
6859-qnxiq,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),113.1,8248.5,no,48+,112.9931506849315,113.1
2782-lfzvw,female,0,no,no,11,yes,yes,dsl,no,no,no,no,no,yes,month-to-month,yes,mailed check,58.95,601.6,no,6-12,50.13333333333333,58.95
2866-ikbtm,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.55,19.55,no,0-6,9.775,19.55
1342-jpnki,male,0,no,no,10,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),86.05,834.1,yes,6-12,75.82727272727273,86.05
2817-ntqdo,male,0,no,no,13,no,no phone service,dsl,yes,no,no,yes,yes,no,month-to-month,yes,credit card (automatic),45.55,597.0,yes,12-24,42.642857142857146,45.55
7129-azjde,male,0,yes,yes,34,yes,no,fiber optic,no,no,no,no,no,yes,one year,yes,bank transfer (automatic),78.95,2647.2,no,24-48,75.63428571428571,78.95
6986-ijdhx,male,0,yes,yes,39,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,mailed check,86.3,3266.0,yes,24-48,81.65,86.3
2560-ppche,female,0,no,no,65,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),105.05,6744.25,no,48+,102.18560606060606,105.05
4676-mquea,male,1,yes,no,50,yes,yes,fiber optic,yes,yes,yes,no,yes,no,one year,yes,bank transfer (automatic),101.9,5265.5,no,48+,103.24509803921569,101.9
8138-ealnd,male,0,no,no,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.75,311.6,no,12-24,19.475,19.75
3580-hycsp,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),110.3,7966.9,no,48+,109.13561643835617,110.3
1352-hnsaw,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),115.6,8220.4,no,48+,112.60821917808218,115.6
2075-puepr,male,0,yes,yes,55,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.35,1153.25,no,48+,20.59375,19.35
1982-febtd,female,0,yes,yes,23,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),25.6,514.75,no,12-24,21.447916666666668,25.6
5301-gauuy,male,0,no,no,32,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),80.35,2596.15,yes,24-48,78.67121212121212,80.35
5791-kajfd,female,0,yes,yes,56,yes,yes,dsl,yes,no,yes,no,no,yes,one year,yes,bank transfer (automatic),68.75,3808.0,no,48+,66.80701754385964,68.75
2654-vbvpb,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),19.9,19.9,no,0-6,9.95,19.9
1154-hywwo,male,0,no,no,38,yes,no,dsl,yes,yes,no,yes,yes,no,one year,no,mailed check,70.6,2708.2,no,24-48,69.44102564102563,70.6
2501-xwwtz,male,0,no,no,11,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.2,760.05,no,6-12,63.3375,70.2
3716-uvspd,male,0,no,no,1,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic check,49.3,49.3,no,0-6,24.65,49.3
6815-abqfq,male,0,yes,no,56,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,electronic check,107.25,6033.3,no,48+,105.84736842105264,107.25
7343-eobeu,male,0,yes,no,3,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,23.6,89.05,no,0-6,22.2625,23.6
3701-sfmuh,male,0,yes,yes,7,yes,no,dsl,yes,no,no,no,yes,yes,month-to-month,no,credit card (automatic),69.7,516.15,no,6-12,64.51875,69.7
6103-lianb,male,0,yes,yes,59,yes,yes,fiber optic,no,no,yes,no,yes,yes,two year,yes,credit card (automatic),99.5,5861.75,no,48+,97.69583333333334,99.5
7319-venrz,male,0,no,no,7,yes,no,dsl,no,no,yes,yes,yes,no,month-to-month,no,bank transfer (automatic),64.3,445.95,no,6-12,55.74375,64.3
5846-neqvz,male,0,yes,yes,71,yes,no,dsl,yes,no,yes,yes,no,yes,two year,yes,credit card (automatic),70.85,4973.4,no,48+,69.07499999999999,70.85
6967-qiqrv,male,0,yes,yes,15,yes,no,fiber optic,yes,no,no,yes,yes,yes,one year,no,electronic check,101.9,1667.25,no,12-24,104.203125,101.9
5781-rfzrp,male,0,yes,no,71,yes,yes,dsl,yes,yes,no,yes,yes,no,two year,no,credit card (automatic),73.5,5357.75,no,48+,74.41319444444444,73.5
0939-yapaf,female,0,no,no,35,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.25,3527.6,yes,24-48,97.98888888888888,100.25
0308-ivgok,female,0,no,no,11,no,no phone service,dsl,no,yes,yes,yes,no,no,one year,yes,credit card (automatic),40.4,422.6,no,6-12,35.21666666666667,40.4
7293-lscdv,female,0,yes,yes,60,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),19.25,1103.25,no,48+,18.08606557377049,19.25
7025-wcbne,male,1,no,no,47,yes,yes,dsl,no,yes,no,yes,no,no,two year,no,bank transfer (automatic),59.6,2754.0,no,24-48,57.375,59.6
5756-jyojt,female,0,no,no,11,yes,no,dsl,no,no,yes,yes,no,yes,one year,no,credit card (automatic),64.9,697.25,no,6-12,58.104166666666664,64.9
4710-fduiz,male,0,yes,no,56,yes,yes,fiber optic,no,yes,no,no,yes,yes,one year,no,credit card (automatic),100.3,5614.45,yes,48+,98.49912280701754,100.3
6030-rehux,female,1,yes,no,28,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,110.85,3204.4,no,24-48,110.49655172413793,110.85
9548-ligta,male,0,yes,no,61,yes,no,dsl,yes,yes,no,yes,yes,yes,two year,yes,mailed check,81.05,4747.65,no,48+,76.57499999999999,81.05
5150-ljnsr,male,0,yes,yes,31,yes,yes,fiber optic,yes,no,yes,no,yes,no,one year,no,bank transfer (automatic),98.05,3082.1,no,24-48,96.315625,98.05
8270-rksap,male,0,no,no,9,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.5,597.9,no,6-12,59.79,70.5
6522-yrbxd,male,1,yes,no,35,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,electronic check,94.55,3365.4,no,24-48,93.48333333333333,94.55
2640-lymov,male,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.65,38.8,no,0-6,12.933333333333332,19.65
1218-vkfpe,female,0,yes,yes,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.0,233.55,yes,6-12,17.965384615384615,19.0
3627-fhkbk,female,0,no,no,1,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,mailed check,75.3,75.3,yes,0-6,37.65,75.3
2865-tchjw,female,1,no,no,4,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,89.2,346.2,yes,0-6,69.24,89.2
1423-bmpbq,female,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.0,19.0,no,0-6,9.5,19.0
2393-divai,female,0,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.0,61.7,no,0-6,15.425,20.0
5192-ebgov,female,1,no,no,1,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,85.7,85.7,yes,0-6,42.85,85.7
4568-knywr,male,0,no,no,52,yes,no,dsl,yes,yes,no,no,yes,no,two year,yes,credit card (automatic),63.25,3342.45,no,48+,63.06509433962264,63.25
8752-imqos,male,0,yes,yes,5,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.1,85.1,no,0-6,14.183333333333332,20.1
0742-lafqk,male,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,no,no,yes,two year,yes,electronic check,99.15,7422.1,no,48+,101.67260273972603,99.15
0795-lafgp,male,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,electronic check,90.4,6668.05,no,48+,92.61180555555556,90.4
0619-olyur,male,0,yes,no,72,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),111.9,8071.05,no,48+,110.56232876712329,111.9
5512-idzei,male,0,yes,yes,46,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,24.9,1174.8,no,24-48,24.995744680851065,24.9
0459-spzhj,male,0,yes,yes,63,yes,yes,dsl,yes,yes,yes,no,yes,yes,two year,no,credit card (automatic),83.5,5435.0,no,48+,84.921875,83.5
0215-bqkgs,male,0,no,no,30,yes,no,fiber optic,yes,yes,yes,no,no,no,month-to-month,yes,credit card (automatic),84.3,2438.6,no,24-48,78.66451612903225,84.3
9244-zvapm,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,45.6,45.6,no,0-6,22.8,45.6
0719-syfrb,female,0,no,no,12,yes,yes,dsl,yes,no,yes,yes,no,no,month-to-month,yes,mailed check,61.65,713.75,yes,6-12,54.90384615384615,61.65
8208-eumte,male,0,no,no,16,no,no phone service,dsl,yes,yes,yes,yes,yes,no,two year,no,mailed check,54.85,916.15,no,12-24,53.891176470588235,54.85
5172-migpm,male,0,no,no,4,yes,yes,dsl,no,no,no,yes,no,yes,month-to-month,no,mailed check,65.55,237.2,no,0-6,47.44,65.55
1710-rcxus,male,0,yes,no,51,yes,yes,fiber optic,no,yes,no,no,no,yes,one year,yes,credit card (automatic),90.35,4614.55,no,48+,88.74134615384615,90.35
0374-fiuca,male,0,yes,no,65,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),20.4,1414.45,no,48+,21.43106060606061,20.4
5839-suyvz,male,0,no,no,16,yes,no,fiber optic,no,no,no,yes,no,no,month-to-month,yes,credit card (automatic),74.55,1170.5,no,12-24,68.8529411764706,74.55
5173-zxxxl,male,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.95,47.7,no,0-6,15.9,19.95
1096-adrux,female,0,yes,yes,66,yes,yes,fiber optic,no,no,no,no,no,no,one year,yes,bank transfer (automatic),74.25,4859.25,no,48+,72.52611940298507,74.25
2001-mcuuw,male,0,no,no,46,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,no,electronic check,108.65,4903.2,no,24-48,104.32340425531915,108.65
2731-gjrdg,female,0,no,no,32,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,bank transfer (automatic),109.55,3608.0,no,24-48,109.33333333333333,109.55
4723-begsg,male,0,yes,no,72,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,no,credit card (automatic),86.65,6094.25,no,48+,83.48287671232876,86.65
6516-nkqbo,male,0,yes,yes,38,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,no,credit card (automatic),81.0,3084.9,no,24-48,79.10000000000001,81.0
8672-oaupw,male,0,no,yes,51,yes,no,dsl,no,no,no,yes,no,no,one year,no,credit card (automatic),47.85,2356.75,no,48+,45.32211538461539,47.85
8207-dmrvl,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),114.55,8306.05,no,48+,113.78150684931506,114.55
3419-snjjd,female,1,yes,no,65,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,no,bank transfer (automatic),105.25,6786.4,yes,48+,102.82424242424241,105.25
6543-cpzmk,male,0,yes,yes,9,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,29.95,248.95,yes,6-12,24.895,29.95
4765-oxppd,female,0,yes,yes,9,yes,no,dsl,yes,yes,yes,yes,no,no,month-to-month,no,mailed check,65.0,663.05,yes,6-12,66.30499999999999,65.0
2804-etqdk,male,0,no,yes,66,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.55,1357.1,no,48+,20.255223880597015,20.55
6689-vrrtk,female,1,no,no,44,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,credit card (automatic),109.8,4860.35,no,24-48,108.00777777777779,109.8
7138-girsh,male,0,no,no,50,yes,yes,dsl,no,no,yes,yes,no,yes,two year,no,bank transfer (automatic),69.5,3418.2,no,48+,67.0235294117647,69.5
9396-zsfll,female,0,no,no,15,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,48.85,631.4,no,12-24,39.4625,48.85
6464-kexxh,male,0,no,no,8,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),25.25,186.3,no,6-12,20.700000000000003,25.25
7134-mjpdy,female,1,no,no,66,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,credit card (automatic),102.85,6976.75,no,48+,104.13059701492537,102.85
5240-caoyt,female,0,no,no,57,yes,yes,fiber optic,yes,yes,no,yes,no,no,month-to-month,yes,bank transfer (automatic),87.55,4884.85,no,48+,84.22155172413794,87.55
4059-iiebk,female,0,no,no,7,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),78.55,522.95,no,6-12,65.36875,78.55
4881-jvqod,male,1,yes,yes,10,no,no phone service,dsl,no,no,no,no,no,yes,month-to-month,yes,bank transfer (automatic),34.55,362.6,no,6-12,32.96363636363637,34.55
0516-uxrmt,female,0,no,no,62,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,yes,electronic check,92.05,5755.8,no,48+,91.36190476190477,92.05
4851-bqdnx,male,0,yes,yes,40,yes,no,fiber optic,no,no,yes,no,yes,no,one year,yes,electronic check,85.05,3355.65,no,24-48,81.84512195121951,85.05
5148-hkfir,female,0,no,no,20,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.7,406.95,no,12-24,19.378571428571426,19.7
